action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704144,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=[N+]([O-])/C=C/c1cccc(Oc2ccccc2)c1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '22.24', 'le': '0.41', 'lle': '1.64', 'sei': '10.25'}",CHEMBL5207441,,CHEMBL5207441,5.37,0,http://www.openphacts.org/units/Nanomolar,3852220,=,1,1,=,,IC50,nM,,4300.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,4.3
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704145,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C/C(=C\[N+](=O)[O-])c1cccc(Oc2ccccc2)c1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '20.37', 'le': '0.37', 'lle': '1.08', 'sei': '9.93'}",CHEMBL5207291,,CHEMBL5207291,5.20,0,http://www.openphacts.org/units/Nanomolar,3852223,=,1,1,=,,IC50,nM,,6300.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,6.3
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704146,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=[N+]([O-])/C=C/c1ccccc1Oc1ccccc1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '23.22', 'le': '0.43', 'lle': '1.87', 'sei': '10.70'}",CHEMBL5171851,,CHEMBL5171851,5.60,0,http://www.openphacts.org/units/Nanomolar,3852225,=,1,1,=,,IC50,nM,,2500.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,2.5
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704147,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=[N+]([O-])/C=C/c1ccc(Oc2ccccc2)cc1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '21.50', 'le': '0.39', 'lle': '1.46', 'sei': '9.90'}",CHEMBL5170704,,CHEMBL5170704,5.19,0,http://www.openphacts.org/units/Nanomolar,3852226,=,1,1,=,,IC50,nM,,6500.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,6.5
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704148,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=[N+]([O-])/C=C/c1cccc(OCc2ccc3ccccc3c2)c1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '17.54', 'le': '0.32', 'lle': '0.69', 'sei': '10.23'}",CHEMBL5209033,,CHEMBL5209033,5.36,0,http://www.openphacts.org/units/Nanomolar,3852227,=,1,1,=,,IC50,nM,,4400.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,4.4
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704149,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=[N+]([O-])/C=C/c1cccc(OCc2ccccc2)c1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '21.37', 'le': '0.39', 'lle': '1.95', 'sei': '10.42'}",CHEMBL4095869,,CHEMBL4095869,5.46,0,http://www.openphacts.org/units/Nanomolar,3852228,=,1,1,=,,IC50,nM,,3500.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,3.5
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704150,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(COc2cccc(/C=C/[N+](=O)[O-])c2)cc1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '18.41', 'le': '0.34', 'lle': '1.73', 'sei': '8.53'}",CHEMBL5196367,,CHEMBL5196367,5.25,0,http://www.openphacts.org/units/Nanomolar,3852229,=,1,1,=,,IC50,nM,,5600.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,5.6
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704151,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=[N+]([O-])/C=C/c1cccc(OCc2ccc(F)cc2)c1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '19.68', 'le': '0.37', 'lle': '1.73', 'sei': '10.27'}",CHEMBL4068546,,CHEMBL4068546,5.38,0,http://www.openphacts.org/units/Nanomolar,3852230,=,1,1,=,,IC50,nM,,4200.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,4.2
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704152,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=[N+]([O-])/C=C/c1cccc(OCc2ccc(Cl)cc2)c1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '18.36', 'le': '0.36', 'lle': '1.15', 'sei': '10.16'}",CHEMBL4063297,,CHEMBL4063297,5.32,0,http://www.openphacts.org/units/Nanomolar,3852231,=,1,1,=,,IC50,nM,,4800.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,4.8
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704153,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=[N+]([O-])/C=C/c1cccc(OCC2CC2)c1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '25.55', 'le': '0.48', 'lle': '2.88', 'sei': '10.70'}",CHEMBL5193268,,CHEMBL5193268,5.60,0,http://www.openphacts.org/units/Nanomolar,3852232,=,1,1,=,,IC50,nM,,2500.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,2.5
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704154,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=[N+]([O-])/C=C/c1cccc(OCC2CCCCC2)c1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '20.01', 'le': '0.38', 'lle': '1.34', 'sei': '9.99'}",CHEMBL5188410,,CHEMBL5188410,5.23,0,http://www.openphacts.org/units/Nanomolar,3852233,=,1,1,=,,IC50,nM,,5900.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,5.9
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704155,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCOc1cccc(/C=C/[N+](=O)[O-])c1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '23.67', 'le': '0.45', 'lle': '2.13', 'sei': '10.00'}",CHEMBL5190591,,CHEMBL5190591,5.24,0,http://www.openphacts.org/units/Nanomolar,3852234,=,1,1,=,,IC50,nM,,5800.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,5.8
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704156,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=[N+]([O-])/C=C/c1cccc(OCc2ccncc2)c1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '21.11', 'le': '0.39', 'lle': '2.50', 'sei': '8.29'}",CHEMBL5206205,,CHEMBL5206205,5.41,0,http://www.openphacts.org/units/Nanomolar,3852235,=,1,1,=,,IC50,nM,,3900.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,3.9
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704157,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=[N+]([O-])/C=C/c1cccc(OCc2ccccn2)c1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '22.84', 'le': '0.42', 'lle': '2.94', 'sei': '8.97'}",CHEMBL5188622,,CHEMBL5188622,5.85,0,http://www.openphacts.org/units/Nanomolar,3852236,=,1,1,=,,IC50,nM,,1400.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,1.4
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704158,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)c1ccc(COc2cccc(/C=C/[N+](=O)[O-])c2)nc1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '15.34', 'le': '0.29', 'lle': '1.96', 'sei': '5.50'}",CHEMBL5169468,,CHEMBL5169468,5.04,0,http://www.openphacts.org/units/Nanomolar,3852237,=,1,1,=,,IC50,nM,,9200.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,9.2
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704159,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCOC(=O)c1ccc(COc2cccc(/C=C/[N+](=O)[O-])c2)nc1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '15.27', 'le': '0.29', 'lle': '1.76', 'sei': '5.71'}",CHEMBL5188785,,CHEMBL5188785,5.23,0,http://www.openphacts.org/units/Nanomolar,3852238,=,1,1,=,,IC50,nM,,5900.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,5.9
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704160,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCOC(=O)c1ccc(COc2cccc(/C=C/[N+](=O)[O-])c2)nc1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '15.24', 'le': '0.29', 'lle': '1.57', 'sei': '5.93'}",CHEMBL5202240,,CHEMBL5202240,5.43,0,http://www.openphacts.org/units/Nanomolar,3852239,=,1,1,=,,IC50,nM,,3700.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,3.7
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704161,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=[N+]([O-])/C=C/c1cccc(Oc2ccccn2)c1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '24.77', 'le': '0.46', 'lle': '2.88', 'sei': '9.19'}",CHEMBL5179649,,CHEMBL5179649,6.00,0,http://www.openphacts.org/units/Nanomolar,3852240,=,1,1,=,,IC50,nM,,1000.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,1.0
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704162,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=[N+]([O-])/C=C/c1cccc(Oc2ncccn2)c1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '21.41', 'le': '0.40', 'lle': '2.69', 'sei': '6.66'}",CHEMBL5185625,,CHEMBL5185625,5.21,0,http://www.openphacts.org/units/Nanomolar,3852241,=,1,1,=,,IC50,nM,,6200.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,6.2
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704163,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=[N+]([O-])/C=C/c1cccc(Oc2nccs2)c1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '22.64', 'le': '0.45', 'lle': '2.44', 'sei': '8.61'}",CHEMBL5188850,,CHEMBL5188850,5.62,0,http://www.openphacts.org/units/Nanomolar,3852242,=,1,1,=,,IC50,nM,,2400.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,2.4
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704164,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccccn1)c1cccc(/C=C/[N+](=O)[O-])c1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '20.22', 'le': '0.37', 'lle': '2.86', 'sei': '6.39'}",CHEMBL5179162,,CHEMBL5179162,5.44,0,http://www.openphacts.org/units/Nanomolar,3852243,=,1,1,=,,IC50,nM,,3600.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,3.6
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704165,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=[N+]([O-])/C=C/c1cccc(Nc2ccccn2)c1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '26.27', 'le': '0.48', 'lle': '3.27', 'sei': '9.31'}",CHEMBL5202822,,CHEMBL5202822,6.34,0,http://www.openphacts.org/units/Nanomolar,3852244,=,1,1,=,,IC50,nM,,460.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,0.46
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704166,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=[N+]([O-])/C=C/c1cccc(Nc2cccnc2)c1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '22.83', 'le': '0.42', 'lle': '2.44', 'sei': '8.09'}",CHEMBL5204073,,CHEMBL5204073,5.51,0,http://www.openphacts.org/units/Nanomolar,3852245,=,1,1,=,,IC50,nM,,3100.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,3.1
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704167,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=[N+]([O-])/C=C/c1cccc(Nc2ncccn2)c1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '22.92', 'le': '0.42', 'lle': '3.08', 'sei': '6.86'}",CHEMBL5179379,,CHEMBL5179379,5.55,0,http://www.openphacts.org/units/Nanomolar,3852246,=,1,1,=,,IC50,nM,,2800.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,2.8
